user_id,age,gender,education_level,listening_hours,preferred_genres,favorite_artist,discovery_channel,country
4865,64,Male,Master's,11.1,Rock,AC/DC,Search,Mexico
4866,58,Female,Some college,16.0,Indie,Tame Impala,Radio,Japan
4867,53,Male,PhD,38.3,Rock,Imagine Dragons,Social Media,UK
4868,42,Male,Bachelor's,17.6,Electronic,David Guetta,Concert,UK
4869,17,Male,High school,39.8,Rock,Queen,Radio,France
4870,69,Female,Some college,36.9,Hip-hop,Lil Nas X,Radio,Germany
4871,61,Male,Master's,28.4,Classical,London Symphony Orchestra,Radio,Germany
4872,69,Female,Master's,19.4,Indie,Tame Impala,Radio,Germany
4873,55,Male,Master's,16.4,Rock,Coldplay,Friend,Australia
4874,33,Female,High school,9.8,Hip-hop,Lil Nas X,Search,Australia
4875,29,Female,Master's,34.7,Country,Carrie Underwood,Radio,Germany
4876,66,Female,Master's,34.0,Classical,Richard Strauss,Concert,Brazil
4877,34,Male,High school,16.0,Classical,London Symphony Orchestra,Social Media,Australia
4878,15,Other,High school,22.3,Pop,Dua Lipa,Radio,USA
4879,33,Other,Bachelor's,32.4,Country,Thomas Rhett,Concert,Canada
4880,58,Male,Bachelor's,31.3,Country,Dan + Shay,Social Media,Japan
4881,69,Male,High school,12.6,Pop,Taylor Swift,Concert,USA
4882,37,Female,Master's,23.0,Electronic,Kygo,Friend,France
4883,56,Female,High school,28.4,Electronic,Kygo,Friend,Mexico
4884,33,Male,PhD,26.5,Electronic,Calvin Harris,Friend,France
4885,58,Female,Master's,5.6,Rock,Coldplay,Search,Germany
4886,28,Other,Some college,26.3,Electronic,Marshmello,Concert,Canada
4887,46,Other,High school,6.4,Rock,Imagine Dragons,Search,Australia
4888,37,Male,Master's,27.0,Jazz,Nina Simone,Radio,Germany
4889,37,Female,Master's,36.9,Jazz,John Coltrane,Friend,Mexico
4890,53,Female,Master's,33.1,Pop,Dua Lipa,Friend,France
4891,40,Female,Master's,13.9,Indie,Tame Impala,Radio,India
4892,16,Female,Master's,37.7,Electronic,Calvin Harris,Friend,Australia
4893,32,Other,High school,32.9,Pop,Maroon 5,Concert,Brazil
4894,25,Male,PhD,29.6,Rock,Linkin Park,Playlist,UK
4895,63,Female,Some college,17.7,Electronic,Avicii,Concert,Australia
4896,57,Female,PhD,29.0,Indie,Vampire Weekend,Playlist,Mexico
4897,23,Other,PhD,33.6,Indie,Vampire Weekend,Concert,UK
4898,22,Other,Some college,37.8,Indie,Arctic Monkeys,Playlist,Australia
4899,41,Male,High school,12.2,Electronic,Avicii,Social Media,Japan
4900,66,Other,Bachelor's,6.6,Hip-hop,Travis Scott,Friend,Japan
4901,59,Male,High school,12.0,Classical,Richard Strauss,Friend,Australia
4902,44,Female,Master's,27.6,Pop,Lauv,Social Media,Germany
4903,36,Male,PhD,10.9,Jazz,Miles Davis,Concert,Brazil
4904,26,Female,Master's,28.6,Jazz,Miles Davis,Playlist,Canada
4905,18,Other,Some college,27.4,Electronic,Deadmau5,Concert,Australia
4906,58,Other,Master's,28.1,Country,Kacey Musgraves,Social Media,Japan
4907,53,Other,Bachelor's,17.1,Electronic,Calvin Harris,Concert,Brazil
4908,20,Other,Master's,5.5,Classical,Ludwig van Beethoven,Social Media,Australia
4909,54,Male,Some college,7.3,Jazz,Herbie Hancock,Friend,USA
4910,59,Male,Master's,10.4,Hip-hop,Post Malone,Radio,Germany
4911,29,Male,High school,32.6,Hip-hop,Drake,Radio,Germany
4912,63,Male,Some college,38.2,Country,Zac Brown Band,Friend,USA
4913,52,Other,PhD,22.6,Electronic,Martin Garrix,Friend,USA
4914,48,Female,Master's,28.8,Electronic,David Guetta,Concert,USA
4915,55,Male,Master's,22.3,Pop,Adele,Playlist,USA
4916,41,Other,High school,22.2,Jazz,Herbie Hancock,Playlist,India
4917,66,Female,Bachelor's,13.5,Rock,Green Day,Radio,Canada
4918,30,Female,High school,12.9,Electronic,Calvin Harris,Social Media,Germany
4919,50,Female,Bachelor's,12.8,Electronic,Kygo,Radio,Canada
4920,14,Male,Some college,30.1,Pop,Olivia Rodrigo,Search,Germany
4921,30,Male,Bachelor's,27.7,Rock,Imagine Dragons,Radio,Australia
4922,43,Male,Master's,35.9,Pop,Olivia Rodrigo,Friend,Mexico
4923,47,Male,High school,25.4,Classical,Johannes Brahms,Social Media,Mexico
4924,65,Male,Some college,28.6,Electronic,Kygo,Radio,France
4925,16,Male,Some college,6.0,Electronic,Calvin Harris,Concert,Brazil
4926,46,Other,Bachelor's,24.5,Country,Dan + Shay,Concert,Mexico
4927,56,Female,PhD,37.5,Indie,Florence + The Machine,Search,Germany
4928,38,Other,PhD,19.1,Jazz,Louis Armstrong,Friend,Germany
4929,14,Male,PhD,24.3,Electronic,David Guetta,Concert,Japan
4930,47,Other,PhD,36.9,Jazz,Nina Simone,Playlist,USA
4931,69,Male,Some college,10.2,Electronic,Avicii,Concert,USA
4932,62,Female,Master's,26.2,Hip-hop,Post Malone,Social Media,Japan
4933,52,Other,Some college,24.9,Jazz,John Coltrane,Radio,UK
4934,53,Other,Bachelor's,6.0,Indie,Vampire Weekend,Radio,Mexico
4935,31,Other,Bachelor's,34.5,Rock,Foo Fighters,Social Media,Brazil
4936,54,Other,PhD,15.6,Hip-hop,Drake,Search,Australia
4937,67,Other,Some college,24.6,Rock,Green Day,Friend,France
4938,34,Male,PhD,37.7,Jazz,Louis Armstrong,Radio,Mexico
4939,60,Female,PhD,5.1,Hip-hop,Travis Scott,Radio,France
4940,41,Female,Bachelor's,35.9,Pop,Billie Eilish,Playlist,Brazil
4941,14,Female,High school,7.2,Electronic,Zedd,Friend,USA
4942,54,Male,High school,28.6,Pop,Britney Spears,Radio,France
4943,51,Other,Some college,24.6,Hip-hop,Lil Nas X,Friend,Japan
4944,25,Other,PhD,17.7,Rock,Imagine Dragons,Friend,Japan
4945,28,Male,Bachelor's,18.4,Jazz,Nina Simone,Playlist,India
4946,41,Male,Master's,16.7,Jazz,John Coltrane,Social Media,Brazil
4947,38,Female,Bachelor's,34.3,Hip-hop,$uicideboy$,Friend,Brazil
4948,63,Other,Master's,18.3,Country,Dan + Shay,Playlist,Japan
4949,66,Female,High school,17.2,Electronic,Tiësto,Friend,Australia
4950,35,Female,Bachelor's,16.3,Rock,Foo Fighters,Radio,USA
4951,40,Other,Some college,35.1,Jazz,Louis Armstrong,Friend,Brazil
4952,26,Female,PhD,13.7,Hip-hop,Kendrick Lamar,Playlist,USA
4953,46,Female,Some college,15.0,Country,Zac Brown Band,Friend,Brazil
4954,27,Female,Some college,10.2,Indie,Arctic Monkeys,Playlist,Germany
4955,66,Male,High school,14.0,Pop,Olivia Rodrigo,Radio,Canada
4956,21,Other,PhD,35.4,Pop,Ed Sheeran,Friend,India
4957,17,Female,PhD,38.9,Pop,Dua Lipa,Social Media,Australia
4958,59,Female,PhD,32.0,Electronic,Avicii,Radio,Japan
4959,67,Female,Bachelor's,5.6,Jazz,Nina Simone,Search,France
4960,34,Female,High school,31.8,Electronic,Zedd,Radio,Japan
4961,58,Female,Some college,19.1,Pop,Taylor Swift,Social Media,Brazil
4962,41,Female,High school,12.1,Rock,Linkin Park,Social Media,USA
4963,35,Male,Bachelor's,31.3,Hip-hop,NF,Search,USA
4964,27,Other,PhD,10.5,Indie,The 1975,Friend,France
4965,13,Female,PhD,37.5,Rock,AC/DC,Concert,Brazil
4966,63,Male,Master's,20.3,Pop,Taylor Swift,Social Media,Germany
4967,50,Female,PhD,6.1,Jazz,Nina Simone,Radio,Japan
4968,67,Male,PhD,20.9,Pop,Dua Lipa,Social Media,UK
4969,63,Female,Bachelor's,29.6,Classical,Hans Zimmer,Radio,Australia
4970,22,Other,Master's,28.7,Hip-hop,$uicideboy$,Social Media,France
4971,46,Female,Bachelor's,24.2,Classical,Seattle Symphony Orchestra,Radio,Brazil
4972,65,Other,PhD,29.6,Electronic,Avicii,Social Media,Australia
4973,53,Male,Some college,17.5,Rock,AC/DC,Radio,Mexico
4974,53,Male,Master's,38.1,Jazz,Herbie Hancock,Friend,Germany
4975,64,Other,Bachelor's,17.5,Electronic,Tiësto,Radio,Germany
4976,20,Female,Bachelor's,8.9,Electronic,David Guetta,Search,France
4977,39,Male,High school,19.6,Pop,Taylor Swift,Friend,Canada
4978,42,Male,Master's,24.0,Rock,Green Day,Social Media,Japan
4979,63,Other,Master's,18.4,Country,Dan + Shay,Friend,Germany
4980,30,Male,Master's,30.0,Electronic,Kygo,Concert,USA
4981,23,Male,Some college,25.0,Country,Zac Brown Band,Playlist,India
4982,56,Male,Bachelor's,29.2,Indie,Foster The People,Playlist,USA
4983,46,Male,Bachelor's,17.0,Jazz,Nina Simone,Concert,USA
4984,14,Other,Master's,29.8,Rock,AC/DC,Social Media,Japan
4985,51,Other,Some college,23.1,Electronic,Tiësto,Friend,UK
4986,32,Other,High school,13.1,Hip-hop,Post Malone,Radio,UK
4987,42,Other,Some college,14.2,Hip-hop,Eminem,Playlist,Mexico
4988,19,Male,Master's,36.9,Rock,Nirvana,Playlist,Canada
4989,18,Other,High school,26.3,Indie,Vampire Weekend,Playlist,Japan
4990,17,Female,Some college,26.8,Rock,Coldplay,Radio,Japan
4991,15,Other,Bachelor's,18.1,Jazz,Herbie Hancock,Playlist,Germany
4992,68,Male,PhD,23.3,Electronic,David Guetta,Social Media,Australia
4993,53,Female,PhD,16.8,Electronic,Marshmello,Friend,UK
4994,53,Female,Some college,7.3,Pop,Olivia Rodrigo,Friend,France
4995,29,Female,High school,15.9,Classical,Seattle Symphony Orchestra,Social Media,Canada
4996,20,Other,PhD,21.7,Jazz,Herbie Hancock,Friend,Australia
4997,53,Female,Bachelor's,20.4,Classical,Richard Strauss,Concert,Canada
4998,37,Female,Master's,32.6,Electronic,David Guetta,Playlist,Canada
4999,36,Male,Master's,12.0,Pop,Rita Ora,Playlist,Canada
5000,65,Other,Some college,5.5,Indie,Arctic Monkeys,Radio,Australia
5001,35,Female,Some college,29.5,Classical,Hans Zimmer,Friend,Australia
5002,54,Female,Bachelor's,30.4,Jazz,Herbie Hancock,Social Media,Canada
5003,19,Male,Master's,6.5,Hip-hop,Lil Nas X,Playlist,Germany
5004,69,Male,PhD,11.7,Electronic,Avicii,Search,Germany
5005,27,Male,Bachelor's,6.4,Jazz,John Coltrane,Friend,Brazil
5006,64,Other,Bachelor's,20.9,Rock,Foo Fighters,Social Media,Germany
5007,52,Male,High school,32.2,Jazz,Miles Davis,Social Media,France
5008,37,Female,PhD,6.8,Hip-hop,Post Malone,Friend,France
5009,44,Other,PhD,32.1,Rock,Imagine Dragons,Search,UK
5010,33,Other,Master's,14.9,Jazz,Miles Davis,Social Media,India
5011,31,Other,Master's,24.1,Indie,Foster The People,Search,Japan
5012,48,Female,Master's,12.5,Country,Kacey Musgraves,Radio,UK
5013,45,Female,High school,32.0,Pop,Olivia Rodrigo,Playlist,UK
5014,33,Male,Bachelor's,9.9,Rock,Queen,Radio,Australia
5015,37,Other,PhD,19.4,Rock,Linkin Park,Social Media,Mexico
5016,45,Female,Master's,16.3,Rock,Nirvana,Concert,UK
5017,40,Female,PhD,10.9,Rock,Imagine Dragons,Radio,Mexico
5018,57,Male,Master's,37.8,Rock,Nirvana,Social Media,France
5019,49,Female,Master's,32.9,Jazz,Herbie Hancock,Radio,Canada
5020,31,Male,Master's,33.5,Indie,The 1975,Playlist,Mexico
5021,35,Female,High school,22.7,Rock,Coldplay,Friend,Canada
5022,47,Other,PhD,6.8,Jazz,Herbie Hancock,Radio,UK
5023,44,Other,Bachelor's,7.7,Pop,Britney Spears,Radio,India
5024,63,Male,High school,8.7,Classical,Wolfgang Amadeus Mozart,Search,France
5025,31,Other,PhD,6.4,Jazz,Miles Davis,Playlist,USA
5026,27,Female,Master's,17.9,Country,Thomas Rhett,Search,Germany
5027,20,Female,High school,6.8,Hip-hop,Lil Nas X,Playlist,UK
5028,24,Female,PhD,20.0,Rock,Imagine Dragons,Social Media,USA
5029,23,Female,Master's,19.8,Rock,Imagine Dragons,Playlist,Japan
5030,51,Female,High school,38.6,Electronic,Deadmau5,Radio,France
5031,54,Female,PhD,27.6,Jazz,John Coltrane,Radio,Mexico
5032,35,Male,Some college,20.5,Hip-hop,Drake,Concert,Brazil
5033,13,Female,High school,12.8,Indie,The Neighbourhood,Concert,Canada
5034,47,Male,Bachelor's,12.6,Rock,Nirvana,Radio,Germany
5035,30,Male,Master's,7.4,Rock,AC/DC,Friend,Brazil
5036,55,Other,Bachelor's,16.8,Indie,Arctic Monkeys,Search,Brazil
5037,65,Male,PhD,29.3,Pop,Taylor Swift,Concert,Japan
5038,19,Female,High school,17.1,Electronic,Avicii,Playlist,France
5039,16,Female,Bachelor's,35.2,Electronic,Kygo,Radio,Japan
5040,53,Female,Bachelor's,39.9,Electronic,Marshmello,Search,UK
5041,40,Female,Master's,10.9,Rock,Coldplay,Concert,Australia
5042,25,Female,Some college,37.2,Hip-hop,Lil Nas X,Concert,USA
5043,52,Other,Some college,6.7,Indie,Foster The People,Social Media,Australia
5044,34,Other,PhD,33.2,Classical,Pyotr Ilyich Tchaikovsky,Social Media,Germany
5045,38,Female,Master's,7.7,Indie,Vampire Weekend,Concert,Germany
5046,13,Other,Bachelor's,22.1,Indie,Foster The People,Friend,Mexico
5047,56,Male,High school,30.3,Electronic,Calvin Harris,Radio,Australia
5048,47,Female,High school,35.0,Rock,Imagine Dragons,Playlist,France
5049,14,Other,Master's,25.9,Classical,Ludwig van Beethoven,Playlist,Brazil
5050,61,Female,Some college,37.1,Hip-hop,Post Malone,Social Media,Canada
5051,56,Other,High school,35.7,Classical,Richard Strauss,Playlist,Mexico
5052,50,Male,PhD,32.3,Electronic,Zedd,Concert,India
5053,59,Male,Some college,17.6,Hip-hop,NF,Social Media,UK
5054,56,Female,High school,23.3,Classical,Ludwig van Beethoven,Playlist,India
5055,38,Male,Bachelor's,31.1,Classical,Hans Zimmer,Radio,Japan
5056,36,Female,Bachelor's,19.5,Jazz,Nina Simone,Social Media,Australia
5057,55,Other,Bachelor's,9.5,Rock,Imagine Dragons,Playlist,USA
5058,64,Male,Master's,26.4,Classical,Wolfgang Amadeus Mozart,Concert,India
5059,17,Female,Master's,16.1,Electronic,Marshmello,Playlist,Germany
5060,65,Other,Bachelor's,39.3,Jazz,Nina Simone,Radio,Australia
5061,20,Male,Bachelor's,11.7,Electronic,Kygo,Concert,Mexico
5062,42,Male,Bachelor's,35.3,Hip-hop,Eminem,Playlist,Canada
5063,14,Male,High school,30.1,Hip-hop,Travis Scott,Search,Japan
5064,36,Male,Some college,23.2,Classical,Wolfgang Amadeus Mozart,Friend,Japan
5065,36,Other,PhD,12.0,Indie,Foster The People,Search,USA
5066,37,Male,PhD,39.9,Electronic,Kygo,Radio,India
5067,38,Other,PhD,19.5,Jazz,Nina Simone,Playlist,Australia
5068,18,Male,High school,28.3,Electronic,David Guetta,Friend,India
5069,35,Female,Master's,25.5,Country,Luke Bryan,Social Media,Brazil
5070,62,Female,High school,38.2,Indie,The 1975,Friend,USA
5071,29,Female,High school,21.6,Hip-hop,Lil Nas X,Search,USA
5072,44,Female,Master's,22.2,Electronic,Marshmello,Concert,UK
5073,61,Male,PhD,19.1,Rock,Imagine Dragons,Concert,Brazil
5074,13,Female,Some college,10.6,Classical,Wolfgang Amadeus Mozart,Radio,UK
5075,63,Other,Some college,21.4,Electronic,Avicii,Concert,Australia
5076,16,Female,Some college,26.7,Jazz,Louis Armstrong,Social Media,Germany
5077,46,Female,Some college,37.8,Electronic,Avicii,Concert,India
5078,44,Male,High school,34.3,Electronic,Tiësto,Playlist,Germany
5079,19,Male,Bachelor's,34.2,Pop,Adele,Social Media,Brazil
5080,65,Other,High school,12.1,Classical,Pyotr Ilyich Tchaikovsky,Search,UK
5081,13,Female,Some college,22.3,Rock,Foo Fighters,Playlist,India
5082,21,Other,High school,15.6,Electronic,Deadmau5,Social Media,Brazil
5083,37,Male,Bachelor's,25.7,Electronic,David Guetta,Playlist,Japan
5084,19,Other,Master's,14.6,Classical,Seattle Symphony Orchestra,Radio,UK
5085,24,Male,Bachelor's,16.7,Pop,Rita Ora,Radio,Australia
5086,17,Other,Bachelor's,33.4,Electronic,Martin Garrix,Search,Canada
5087,66,Other,Some college,25.5,Hip-hop,Lil Nas X,Concert,India
5088,50,Other,Some college,23.6,Rock,Linkin Park,Search,Mexico
5089,20,Other,High school,35.4,Hip-hop,$uicideboy$,Radio,UK
5090,68,Female,High school,22.0,Rock,Linkin Park,Concert,India
5091,38,Female,Bachelor's,16.2,Jazz,John Coltrane,Social Media,India
5092,64,Male,Master's,16.1,Electronic,Kygo,Playlist,India
5093,55,Female,Master's,19.5,Hip-hop,Lil Nas X,Concert,Brazil
5094,18,Other,High school,31.3,Rock,Queen,Social Media,Germany
5095,50,Other,Master's,6.2,Pop,Justin Bieber,Playlist,India
5096,17,Male,High school,38.4,Jazz,Nina Simone,Friend,Japan
5097,55,Other,PhD,30.0,Electronic,Marshmello,Playlist,Japan
5098,25,Female,PhD,6.2,Classical,Pyotr Ilyich Tchaikovsky,Radio,Brazil
5099,29,Other,Bachelor's,38.5,Rock,AC/DC,Friend,Mexico
5100,18,Male,High school,6.8,Classical,Johannes Brahms,Friend,Japan
5101,26,Female,Master's,14.9,Electronic,David Guetta,Radio,Japan
5102,24,Other,Some college,33.7,Electronic,Avicii,Playlist,Germany
5103,35,Female,Bachelor's,37.5,Classical,London Symphony Orchestra,Concert,Brazil
5104,55,Female,Master's,20.8,Jazz,John Coltrane,Friend,Japan
5105,52,Female,Master's,9.1,Hip-hop,Travis Scott,Search,Canada
5106,13,Female,High school,8.0,Rock,Coldplay,Search,Japan
5107,37,Other,Bachelor's,18.7,Electronic,David Guetta,Playlist,USA
5108,61,Male,High school,16.1,Classical,Ludwig van Beethoven,Search,Japan
5109,40,Male,Master's,27.3,Rock,Green Day,Radio,Germany
5110,68,Female,High school,10.1,Pop,Rita Ora,Concert,USA
5111,43,Other,Some college,30.7,Electronic,Avicii,Search,Germany
5112,37,Other,Bachelor's,30.0,Jazz,Herbie Hancock,Playlist,Canada
5113,41,Male,Master's,26.7,Hip-hop,Post Malone,Concert,Canada
5114,37,Male,Bachelor's,14.3,Rock,Foo Fighters,Concert,Germany
5115,43,Other,PhD,19.6,Rock,Nirvana,Radio,Canada
5116,65,Female,Bachelor's,15.0,Indie,The Neighbourhood,Search,Mexico
5117,59,Other,Bachelor's,18.1,Indie,Foster The People,Search,India
5118,45,Other,Some college,37.7,Rock,AC/DC,Social Media,USA
5119,59,Male,High school,38.8,Country,Luke Bryan,Playlist,Germany
5120,48,Other,PhD,25.4,Indie,Tame Impala,Concert,Brazil
5121,35,Male,Bachelor's,35.2,Rock,Queen,Social Media,Germany
5122,60,Other,High school,13.1,Electronic,David Guetta,Friend,UK
5123,21,Male,Bachelor's,28.8,Rock,Nirvana,Playlist,Brazil
5124,16,Female,PhD,18.9,Rock,Linkin Park,Search,USA
5125,49,Male,Some college,5.8,Electronic,Kygo,Radio,Japan
5126,65,Male,Master's,17.8,Rock,Nirvana,Radio,Canada
5127,27,Other,Bachelor's,37.5,Classical,Pyotr Ilyich Tchaikovsky,Friend,Australia
5128,49,Female,Some college,30.3,Jazz,Nina Simone,Search,Canada
5129,30,Male,Bachelor's,26.7,Hip-hop,Lil Nas X,Playlist,India
5130,32,Female,High school,15.8,Hip-hop,Drake,Radio,Mexico
5131,37,Female,PhD,39.5,Rock,Green Day,Social Media,Brazil
5132,37,Other,Bachelor's,20.8,Jazz,Miles Davis,Friend,Germany
5133,48,Other,High school,26.3,Hip-hop,NF,Playlist,Australia
5134,63,Other,PhD,37.0,Rock,Green Day,Playlist,Japan
5135,14,Female,Master's,12.0,Electronic,Martin Garrix,Social Media,Germany
5136,25,Female,Some college,12.9,Hip-hop,Travis Scott,Social Media,Australia
5137,33,Other,Some college,31.8,Electronic,Deadmau5,Radio,UK
5138,20,Male,Bachelor's,39.5,Pop,Rita Ora,Friend,France
5139,35,Other,Bachelor's,29.2,Rock,Coldplay,Friend,Australia
5140,57,Male,Master's,22.2,Electronic,Kygo,Friend,France
5141,69,Male,Master's,21.3,Jazz,John Coltrane,Search,Australia
5142,28,Other,Bachelor's,37.7,Rock,Imagine Dragons,Playlist,Germany
5143,45,Male,PhD,16.5,Rock,Green Day,Concert,Brazil
5144,46,Female,High school,16.2,Rock,Coldplay,Social Media,Australia
5145,26,Other,Master's,16.6,Hip-hop,Eminem,Concert,UK
5146,14,Other,PhD,26.2,Electronic,David Guetta,Search,France
5147,16,Other,High school,6.9,Electronic,Marshmello,Social Media,India
5148,52,Male,Some college,10.9,Electronic,Zedd,Playlist,Canada
5149,69,Female,Master's,9.9,Rock,Nirvana,Social Media,Mexico
5150,49,Female,Some college,39.1,Electronic,Avicii,Radio,Germany
5151,51,Male,Some college,13.1,Jazz,Nina Simone,Friend,Australia
5152,40,Female,Bachelor's,5.9,Rock,AC/DC,Friend,USA
5153,47,Female,Bachelor's,25.2,Pop,Taylor Swift,Radio,UK
5154,58,Female,PhD,26.6,Electronic,Calvin Harris,Social Media,USA
5155,51,Male,PhD,30.7,Pop,Billie Eilish,Friend,Canada
5156,60,Female,Some college,13.8,Jazz,Miles Davis,Radio,France
5157,38,Other,PhD,7.8,Electronic,Marshmello,Friend,France
5158,29,Female,Master's,26.9,Hip-hop,Post Malone,Search,India
5159,61,Female,High school,15.2,Indie,The Neighbourhood,Radio,Canada
5160,63,Other,Bachelor's,38.6,Indie,Foster The People,Friend,Brazil
5161,22,Male,Some college,33.6,Electronic,Martin Garrix,Friend,Germany
5162,38,Male,Master's,12.2,Rock,Nirvana,Friend,Brazil
5163,13,Male,High school,8.6,Rock,Linkin Park,Concert,France
5164,28,Female,PhD,19.6,Electronic,Martin Garrix,Radio,UK
5165,66,Other,Bachelor's,35.1,Indie,Foster The People,Social Media,Canada
5166,29,Female,Bachelor's,39.1,Jazz,Herbie Hancock,Radio,Japan
5167,55,Female,Some college,27.4,Country,Dan + Shay,Search,USA
5168,49,Other,Master's,11.3,Rock,Linkin Park,Search,Japan
5169,20,Other,Master's,21.5,Hip-hop,Lil Nas X,Concert,Australia
5170,36,Other,Master's,35.3,Electronic,Marshmello,Search,Canada
5171,62,Other,Some college,37.4,Jazz,John Coltrane,Search,Mexico
5172,53,Other,High school,32.7,Country,Dan + Shay,Friend,Brazil
5173,51,Female,Some college,38.4,Jazz,Miles Davis,Radio,Japan
5174,58,Male,High school,6.0,Hip-hop,Lil Nas X,Search,Brazil
5175,50,Male,PhD,17.0,Hip-hop,Drake,Social Media,Canada
5176,62,Male,Bachelor's,21.4,Electronic,Martin Garrix,Friend,UK
5177,50,Male,High school,30.6,Pop,Selena Gomez,Search,Germany
5178,17,Male,Some college,12.1,Indie,Arctic Monkeys,Concert,Brazil
5179,47,Female,Master's,15.6,Jazz,Louis Armstrong,Friend,Japan
5180,35,Other,Some college,13.0,Country,Luke Bryan,Friend,UK
5181,62,Female,Bachelor's,26.6,Jazz,Miles Davis,Social Media,Brazil
5182,43,Female,Bachelor's,35.4,Electronic,Zedd,Friend,Mexico
5183,46,Male,Bachelor's,36.3,Electronic,Martin Garrix,Social Media,Brazil
5184,40,Other,PhD,37.8,Rock,Coldplay,Social Media,Brazil
5185,20,Female,Master's,33.9,Rock,Nirvana,Social Media,Brazil
5186,26,Male,Some college,22.8,Electronic,Martin Garrix,Search,UK
5187,38,Female,Bachelor's,34.6,Hip-hop,Eminem,Playlist,Japan
5188,50,Female,Master's,28.3,Jazz,Miles Davis,Concert,Mexico
5189,44,Other,High school,21.2,Indie,Foster The People,Radio,Brazil
5190,49,Other,High school,30.3,Pop,Ariana Grande,Radio,France
5191,62,Other,Some college,8.1,Rock,Linkin Park,Social Media,Brazil
5192,60,Other,Some college,37.2,Indie,The 1975,Concert,France
5193,66,Other,Some college,8.4,Rock,Coldplay,Concert,USA
5194,52,Male,Bachelor's,26.5,Country,Carrie Underwood,Search,India
5195,21,Male,Some college,8.0,Indie,Tame Impala,Playlist,Japan
5196,31,Male,Some college,29.1,Rock,Nirvana,Social Media,Japan
5197,33,Other,Some college,11.1,Jazz,Louis Armstrong,Playlist,Mexico
5198,38,Other,Some college,32.6,Electronic,Marshmello,Friend,Australia
5199,52,Female,Bachelor's,6.4,Electronic,Deadmau5,Friend,Germany
5200,42,Female,High school,26.1,Indie,Tame Impala,Social Media,USA
5201,15,Other,Bachelor's,28.5,Rock,Linkin Park,Radio,Canada
5202,53,Other,High school,28.6,Rock,Queen,Playlist,Brazil
5203,63,Other,Master's,23.0,Pop,Maroon 5,Radio,Japan
5204,30,Other,PhD,27.2,Hip-hop,Lil Nas X,Concert,UK
5205,53,Other,Master's,12.6,Jazz,Miles Davis,Radio,Australia
5206,52,Other,Some college,14.1,Rock,Foo Fighters,Radio,Germany
5207,46,Female,Some college,27.1,Jazz,Nina Simone,Concert,USA
5208,16,Other,High school,36.0,Pop,Ed Sheeran,Concert,Mexico
5209,39,Male,Some college,21.3,Hip-hop,$uicideboy$,Playlist,Canada
5210,66,Male,PhD,31.5,Rock,Foo Fighters,Social Media,Australia
5211,60,Male,PhD,11.8,Rock,Coldplay,Playlist,Germany
5212,37,Other,Some college,27.5,Electronic,David Guetta,Concert,Brazil
5213,62,Male,PhD,34.7,Pop,Taylor Swift,Friend,Mexico
5214,43,Female,Master's,20.2,Jazz,Miles Davis,Search,Japan
5215,64,Female,Master's,27.4,Hip-hop,Post Malone,Playlist,France
5216,14,Male,High school,32.3,Pop,Adele,Playlist,India
5217,55,Other,Some college,36.6,Jazz,Herbie Hancock,Playlist,UK
5218,31,Other,Bachelor's,26.4,Jazz,Louis Armstrong,Radio,Mexico
5219,20,Male,PhD,12.8,Indie,Arctic Monkeys,Concert,Japan
5220,56,Other,PhD,38.2,Electronic,Deadmau5,Search,Canada
5221,18,Female,PhD,7.3,Hip-hop,Kendrick Lamar,Social Media,UK
5222,53,Other,Some college,29.5,Electronic,Tiësto,Concert,Brazil
5223,50,Female,Bachelor's,29.7,Hip-hop,NF,Playlist,Japan
5224,32,Male,Some college,33.5,Rock,Imagine Dragons,Social Media,France
5225,47,Male,Bachelor's,37.5,Pop,Olivia Rodrigo,Concert,UK
5226,34,Female,PhD,11.2,Jazz,Miles Davis,Social Media,UK
5227,49,Male,Master's,30.9,Pop,Taylor Swift,Playlist,Brazil
5228,37,Female,PhD,19.8,Hip-hop,Eminem,Concert,Canada
5229,43,Other,High school,13.7,Rock,Green Day,Concert,UK
5230,14,Male,High school,34.1,Jazz,Nina Simone,Friend,Brazil
5231,13,Male,Master's,24.0,Jazz,Herbie Hancock,Friend,Mexico
5232,37,Male,Bachelor's,22.2,Hip-hop,$uicideboy$,Concert,USA
5233,58,Other,Bachelor's,9.4,Rock,Nirvana,Social Media,UK
5234,60,Other,Bachelor's,26.5,Pop,Billie Eilish,Social Media,Mexico
5235,69,Male,Bachelor's,15.5,Indie,Tame Impala,Playlist,Brazil
5236,17,Female,PhD,22.4,Indie,The Neighbourhood,Concert,Brazil
5237,13,Other,Master's,25.2,Classical,Johannes Brahms,Radio,Mexico
5238,49,Female,PhD,24.3,Jazz,John Coltrane,Radio,France
5239,63,Female,Master's,9.8,Electronic,David Guetta,Friend,UK
5240,68,Other,Bachelor's,11.0,Jazz,John Coltrane,Playlist,Canada
5241,33,Other,Bachelor's,24.0,Rock,AC/DC,Radio,Australia
5242,17,Female,Master's,28.2,Jazz,Louis Armstrong,Concert,Brazil
5243,18,Female,Some college,25.6,Pop,Rita Ora,Concert,Canada
5244,27,Female,Bachelor's,18.5,Hip-hop,$uicideboy$,Concert,Japan
5245,35,Female,Bachelor's,11.0,Electronic,Marshmello,Radio,India
5246,28,Female,Master's,15.9,Electronic,David Guetta,Concert,USA
