user_id,age,gender,education_level,listening_hours,preferred_genres,favorite_artist,discovery_channel,country
5706,69,Other,High school,17.314427086526194,Rock,Queen,Search,USA
5707,28,Other,High school,11.442306940704617,Rock,Imagine Dragons,Search,Brazil
5708,69,Other,High school,15.24232954662842,Pop,Dua Lipa,Radio,USA
5709,69,Other,High school,13.450254602663492,Pop,Billie Eilish,Social Media,Australia
5710,41,Female,Some college,17.823896342683867,Pop,Selena Gomez,Friend,Mexico
5711,47,Other,Some college,26.131058143834288,Rock,Linkin Park,Concert,Germany
5712,50,Other,PhD,21.7350896012645,Classical,London Symphony Orchestra,Social Media,UK
5713,55,Other,Some college,9.16736198833657,Pop,Britney Spears,Concert,Brazil
5714,51,Male,Some college,26.163896393009225,Pop,Maroon 5,Social Media,USA
5715,50,Other,PhD,18.694257536409264,Jazz,Miles Davis,Concert,USA
5716,37,Female,Some college,14.473620419798243,Rock,Foo Fighters,Friend,Canada
5717,18,Female,Master's,12.969649274712424,Rock,Queen,Search,Germany
5718,27,Other,High school,25.079738690449876,Classical,Wolfgang Amadeus Mozart,Playlist,Mexico
5719,69,Male,Some college,2.9436333989849093,Rock,Coldplay,Social Media,Mexico
5720,47,Male,Master's,19.920921441549492,Rock,Imagine Dragons,Social Media,India
5721,24,Male,Master's,24.540979654087884,Rock,AC/DC,Playlist,Japan
5722,29,Other,High school,19.98591607678624,Jazz,Nina Simone,Friend,Canada
5723,44,Male,High school,19.393697774474482,Rock,Coldplay,Social Media,UK
5724,63,Other,Bachelor's,7.3439160259349645,Electronic,Kygo,Search,USA
5725,25,Male,High school,18.988006353790922,Pop,Britney Spears,Social Media,USA
5726,13,Other,High school,8.91115546668211,Pop,Ariana Grande,Search,USA
5727,47,Female,High school,14.703002522099506,Rock,AC/DC,Playlist,India
5728,13,Female,Some college,18.276496996364802,Pop,Rita Ora,Social Media,Mexico
5729,69,Female,High school,10.257515481242628,Rock,Imagine Dragons,Search,Japan
5730,29,Male,High school,14.390170244851614,Pop,Olivia Rodrigo,Search,Australia
5731,17,Male,Master's,22.479010773712208,Rock,Imagine Dragons,Radio,Germany
5732,49,Male,Some college,16.731780290424496,Rock,AC/DC,Search,Germany
5733,16,Male,Master's,27.06610180622728,Electronic,Avicii,Friend,Japan
5734,18,Other,PhD,22.368820850345813,Jazz,John Coltrane,Search,Germany
5735,43,Other,Master's,20.272244710547703,Pop,Lauv,Concert,Canada
5736,63,Female,Some college,14.467647811766625,Pop,Dua Lipa,Friend,Brazil
5737,55,Female,Some college,19.74582521993432,Rock,Linkin Park,Radio,USA
5738,33,Female,Bachelor's,25.86290633341077,Pop,Britney Spears,Concert,Mexico
5739,61,Female,High school,10.64992152746286,Pop,Ed Sheeran,Concert,UK
5740,58,Male,Master's,17.0950548743805,Electronic,David Guetta,Search,Japan
5741,28,Other,PhD,20.950240787920045,Classical,Hans Zimmer,Radio,Mexico
5742,50,Other,High school,12.050809500392635,Pop,Maroon 5,Playlist,Canada
5743,54,Other,Master's,20.238963589977672,Electronic,Calvin Harris,Radio,India
5744,66,Other,Some college,12.388497305951352,Rock,Queen,Concert,UK
5745,41,Male,Bachelor's,20.588779000681743,Rock,Green Day,Search,Brazil
5746,40,Female,Some college,19.872581661523892,Rock,Queen,Search,Brazil
5747,68,Other,Some college,19.362637975301634,Pop,Billie Eilish,Social Media,France
5748,58,Male,Some college,17.04771462936273,Pop,Taylor Swift,Friend,USA
5749,68,Other,Some college,16.617170488388258,Rock,AC/DC,Playlist,UK
5750,46,Female,Bachelor's,20.182794555801372,Pop,Olivia Rodrigo,Friend,USA
5751,24,Female,Some college,17.549358590199578,Pop,Olivia Rodrigo,Social Media,Germany
5752,40,Other,Master's,21.898524525742655,Pop,Justin Bieber,Search,UK
5753,47,Female,PhD,18.030041220702284,Classical,Tchaikovsky,Friend,Canada
5754,37,Male,Some college,21.686014093263324,Pop,Justin Bieber,Concert,India
5755,26,Male,High school,17.147630772166394,Rock,Imagine Dragons,Playlist,Australia
5756,20,Female,Master's,19.5502253441876,Rock,Foo Fighters,Search,India
5757,37,Other,High school,23.42161309834166,Rock,Coldplay,Social Media,UK
5758,14,Other,High school,17.027286094351915,Rock,Imagine Dragons,Social Media,UK
5759,48,Female,High school,17.360246370044507,Pop,Adele,Friend,Brazil
5760,31,Male,Bachelor's,29.208245267698818,Indie,Florence + The Machine,Concert,Germany
5761,59,Other,High school,14.802839522146554,Rock,Coldplay,Friend,UK
5762,53,Other,High school,16.63346532721707,Pop,Ed Sheeran,Playlist,USA
5763,68,Male,High school,15.83509546957923,Pop,Adele,Friend,Japan
5764,14,Other,Some college,18.773802560473513,Pop,Olivia Rodrigo,Social Media,France
5765,55,Female,High school,13.577867579402628,Rock,Linkin Park,Concert,Canada
5766,40,Other,High school,19.76097025096711,Hip-hop,NF,Concert,India
5767,28,Male,PhD,23.09556499622116,Classical,Ludwig van Beethoven,Friend,Canada
5768,28,Female,Bachelor's,21.935033158163225,Indie,The Neighbourhood,Concert,USA
5769,54,Male,PhD,15.847740485305328,Classical,Ludwig van Beethoven,Radio,India
5770,26,Male,Some college,26.412171862021744,Pop,Ed Sheeran,Search,USA
5771,19,Other,Bachelor's,22.997463193466576,Rock,Queen,Friend,Brazil
5772,45,Male,Some college,21.082625362341954,Pop,Olivia Rodrigo,Social Media,UK
5773,41,Other,Some college,15.08512978939295,Pop,Adele,Search,UK
5774,69,Other,PhD,15.258363312014204,Jazz,Miles Davis,Friend,UK
5775,65,Other,High school,12.602348850442176,Rock,AC/DC,Friend,UK
5776,19,Female,Master's,24.276141457025695,Rock,Queen,Search,Australia
5777,27,Male,Master's,28.302913602186653,Electronic,Martin Garrix,Search,India
5778,44,Other,Some college,11.95832289801223,Pop,Selena Gomez,Playlist,France
5779,19,Female,PhD,28.25429716252328,Indie,Tame Impala,Radio,Germany
5780,46,Other,PhD,20.17429538700113,Classical,Johannes Brahms,Search,Mexico
5781,59,Female,Some college,7.374495253647509,Rock,Foo Fighters,Search,USA
5782,39,Other,Some college,14.315051557105926,Pop,Adele,Radio,Japan
5783,64,Male,PhD,15.826019939282904,Jazz,Louis Armstrong,Playlist,Canada
5784,45,Male,Some college,10.877719853835195,Rock,Coldplay,Radio,Japan
5785,59,Male,Bachelor's,19.702253119016596,Pop,Olivia Rodrigo,Search,Mexico
5786,44,Other,Bachelor's,20.94646982123506,Electronic,David Guetta,Concert,Canada
5787,20,Female,PhD,25.979451027478333,Classical,London Symphony Orchestra,Social Media,Japan
5788,62,Female,Master's,16.725968187229395,Pop,Selena Gomez,Playlist,Mexico
5789,52,Female,High school,22.61265889192368,Pop,Maroon 5,Social Media,Japan
5790,14,Female,Some college,17.35032063674866,Rock,Coldplay,Friend,Japan
5791,18,Other,Bachelor's,22.53531832665267,Pop,Olivia Rodrigo,Friend,Japan
5792,50,Other,High school,15.890133644593288,Rock,Coldplay,Playlist,France
5793,40,Male,Master's,18.353337410425063,Rock,Coldplay,Search,India
5794,51,Male,High school,20.892970100083662,Pop,Ariana Grande,Search,Germany
5795,58,Male,High school,14.191571779000967,Rock,Queen,Friend,USA
5796,36,Female,Some college,19.370058401564894,Rock,Green Day,Social Media,USA
5797,25,Female,PhD,21.438223890953996,Electronic,David Guetta,Playlist,Brazil
5798,22,Male,PhD,27.408315864581446,Jazz,John Coltrane,Concert,Germany
5799,42,Male,Master's,15.587898268273932,Electronic,Martin Garrix,Social Media,Canada
5800,42,Female,Some college,23.274985153466165,Pop,Dua Lipa,Friend,Germany
5801,26,Male,Bachelor's,21.576283046307513,Pop,Justin Bieber,Social Media,Japan
5802,36,Female,PhD,28.98412616978041,Classical,Wolfgang Amadeus Mozart,Concert,Japan
5803,37,Other,Some college,14.935221664398943,Pop,Billie Eilish,Search,Germany
5804,22,Male,Master's,33.42974795960272,Rock,Nirvana,Concert,Mexico
5805,17,Male,PhD,23.777008280081606,Jazz,John Coltrane,Playlist,France
5806,50,Female,High school,16.637511574653423,Rock,Queen,Playlist,Japan
5807,69,Other,Some college,15.937655815431564,Rock,Nirvana,Friend,Canada
5808,24,Other,PhD,23.494834422689156,Jazz,Nina Simone,Friend,France
5809,35,Male,Some college,19.216609689278002,Rock,Imagine Dragons,Social Media,Canada
5810,37,Female,PhD,20.43675597308706,Jazz,John Coltrane,Radio,Australia
5811,50,Other,High school,15.710831003460637,Rock,Green Day,Concert,Germany
5812,53,Other,High school,17.366066016204822,Pop,Rita Ora,Friend,UK
5813,53,Male,Some college,15.967970244058177,Pop,Ed Sheeran,Playlist,UK
5814,65,Other,High school,13.340245166564111,Pop,Selena Gomez,Social Media,UK
5815,66,Other,High school,13.994740324958324,Rock,Nirvana,Friend,India
5816,47,Female,Some college,14.506351314193182,Rock,Foo Fighters,Radio,USA
5817,59,Other,High school,16.573521294333453,Pop,Ed Sheeran,Concert,Canada
5818,46,Other,Some college,19.549909397270195,Rock,Green Day,Radio,Australia
5819,26,Female,Some college,29.3571725985364,Pop,Rita Ora,Playlist,France
5820,46,Male,High school,22.459462157630355,Pop,Lauv,Friend,USA
5821,20,Male,PhD,25.67246458348946,Jazz,Miles Davis,Radio,Japan
5822,25,Other,Master's,23.233117005305825,Pop,Britney Spears,Playlist,UK
5823,22,Other,Master's,19.37103533844745,Pop,Britney Spears,Friend,Australia
5824,59,Male,Some college,16.47989417213655,Pop,Lauv,Friend,Brazil
5825,42,Female,Master's,16.165629557279996,Pop,Rita Ora,Search,Mexico
5826,25,Other,High school,17.829925478624563,Pop,Billie Eilish,Social Media,UK
5827,68,Male,Some college,10.043242156874275,Hip-hop,Drake,Concert,Mexico
5828,61,Other,Some college,12.869217093078491,Pop,Billie Eilish,Concert,Canada
5829,67,Female,High school,13.88873505415368,Rock,Linkin Park,Radio,Mexico
5830,48,Male,Some college,24.209702588475704,Pop,Selena Gomez,Friend,Canada
5831,47,Male,Master's,21.85379243824645,Pop,Britney Spears,Radio,India
5832,14,Male,High school,15.454081300406127,Pop,Selena Gomez,Radio,Australia
5833,30,Female,High school,30.254912027509405,Rock,Imagine Dragons,Search,Japan
5834,56,Female,High school,11.850385942348971,Rock,Green Day,Social Media,Germany
5835,61,Female,High school,13.358608702536742,Pop,Ariana Grande,Friend,India
5836,68,Female,PhD,15.550262417230927,Country,Kacey Musgraves,Concert,Germany
5837,22,Other,PhD,28.323561117155162,Indie,Florence + The Machine,Playlist,India
5838,68,Male,Some college,14.793947739743459,Electronic,Marshmello,Search,Germany
5839,29,Male,Master's,27.030226556942775,Rock,Foo Fighters,Friend,France
5840,16,Other,Some college,25.433973906983205,Rock,AC/DC,Friend,UK
5841,54,Male,Some college,21.354716121900786,Rock,Nirvana,Playlist,India
5842,35,Other,Master's,22.68100635741744,Rock,Linkin Park,Friend,France
5843,60,Male,Some college,8.463944138631994,Pop,Britney Spears,Radio,Germany
5844,33,Male,High school,18.318995777897168,Rock,Coldplay,Friend,Australia
5845,37,Other,Master's,15.356791799112298,Electronic,Calvin Harris,Concert,Canada
5846,46,Female,PhD,15.854557604382068,Indie,Arctic Monkeys,Search,Japan
5847,33,Male,High school,22.183425441984113,Pop,Billie Eilish,Friend,Australia
5848,34,Female,Master's,17.35283122640454,Electronic,Calvin Harris,Radio,UK
5849,49,Other,Some college,14.573760012402676,Pop,Rita Ora,Playlist,Brazil
5850,57,Other,Bachelor's,17.357282955886912,Rock,Coldplay,Friend,USA
5851,25,Other,Some college,23.653775324529217,Pop,Taylor Swift,Search,USA
5852,39,Female,High school,18.312085422726774,Pop,Adele,Radio,India
5853,15,Other,Bachelor's,14.825969952386831,Electronic,Martin Garrix,Radio,Brazil
5854,35,Female,High school,21.369802440007987,Rock,Coldplay,Friend,France
5855,59,Male,Some college,15.570765188037004,Pop,Selena Gomez,Playlist,Australia
5856,32,Female,Some college,20.865577577718593,Rock,Nirvana,Search,Canada
5857,31,Female,Some college,37.05807326658643,Rock,Queen,Social Media,USA
5858,47,Female,High school,17.760139308686732,Pop,Billie Eilish,Playlist,India
5859,44,Male,Master's,15.047858956461575,Electronic,Deadmau5,Concert,France
5860,16,Male,Master's,24.386389744957512,Electronic,Avicii,Radio,France
5861,13,Other,Some college,11.387952818846603,Rock,Coldplay,Friend,India
5862,40,Other,Some college,25.581527251811554,Rock,Green Day,Search,USA
5863,61,Female,Bachelor's,11.914492078957794,Pop,Lauv,Playlist,Brazil
5864,59,Other,High school,15.191671432126503,Pop,Dua Lipa,Friend,Australia
5865,35,Male,Some college,15.549955380272277,Pop,Rita Ora,Radio,Canada
5866,65,Female,Some college,20.833584328000263,Rock,Queen,Playlist,Germany
5867,16,Other,PhD,24.151578983512092,Rock,Coldplay,Radio,Canada
5868,45,Male,High school,26.925087335830874,Pop,Britney Spears,Social Media,France
5869,24,Other,High school,30.324485828670063,Pop,Justin Bieber,Friend,Canada
5870,61,Male,High school,20.805109006840535,Rock,Nirvana,Playlist,Canada
5871,37,Female,High school,19.712884774570757,Pop,Olivia Rodrigo,Playlist,Japan
5872,41,Other,Bachelor's,15.021215182189827,Pop,Maroon 5,Social Media,Japan
5873,53,Female,PhD,12.53158855716273,Indie,The Neighbourhood,Concert,Canada
5874,22,Other,Master's,14.64409608852229,Classical,Wolfgang Amadeus Mozart,Playlist,Germany
5875,15,Female,Bachelor's,15.178875895678498,Rock,Queen,Radio,Brazil
5876,27,Male,High school,24.624101213667554,Pop,Lauv,Radio,France
5877,65,Male,High school,15.511265599603902,Pop,Ed Sheeran,Search,Germany
5878,23,Male,Bachelor's,14.541398354279327,Pop,Rita Ora,Concert,Japan
5879,17,Female,Master's,25.047488835100776,Rock,Foo Fighters,Social Media,Australia
5880,22,Other,PhD,24.53727681369685,Indie,Vampire Weekend,Radio,Germany
5881,58,Female,Some college,22.939925166154676,Pop,Selena Gomez,Search,Australia
5882,39,Male,Master's,27.132102466545156,Pop,Maroon 5,Playlist,France
5883,56,Male,High school,15.400776169197293,Hip-hop,Post Malone,Playlist,Canada
5884,21,Female,PhD,30.216786535228074,Classical,Tchaikovsky,Friend,Japan
5885,50,Female,High school,23.317713296277596,Rock,Foo Fighters,Concert,Germany
5886,53,Male,High school,18.785815775279513,Rock,Green Day,Playlist,India
5887,47,Female,Bachelor's,20.268421916354367,Rock,Nirvana,Friend,Japan
5888,57,Male,Bachelor's,14.040658562992476,Electronic,Tiësto,Concert,Mexico
5889,67,Other,High school,19.904215448300505,Rock,Nirvana,Playlist,Canada
5890,51,Other,High school,23.621751923268206,Pop,Billie Eilish,Playlist,France
5891,40,Female,High school,23.77155635414879,Rock,Foo Fighters,Concert,Canada
5892,61,Other,Some college,15.257181409338427,Classical,Tchaikovsky,Playlist,Japan
5893,62,Other,Bachelor's,20.132400315972305,Rock,Foo Fighters,Radio,Mexico
5894,66,Other,Some college,4.6942569013460265,Pop,Maroon 5,Friend,Japan
5895,32,Other,PhD,25.749896835606588,Pop,Billie Eilish,Friend,Australia
5896,48,Other,High school,18.275778682652902,Rock,Foo Fighters,Social Media,Japan
5897,49,Male,Bachelor's,19.195782120758164,Electronic,Martin Garrix,Search,France
5898,23,Female,PhD,18.091158572088368,Classical,Wolfgang Amadeus Mozart,Radio,Japan
5899,62,Female,High school,19.545042285478186,Pop,Adele,Concert,USA
5900,31,Other,Bachelor's,24.499982390795267,Pop,Rita Ora,Search,Japan
5901,17,Other,Bachelor's,27.94346313533162,Rock,Green Day,Friend,Australia
5902,37,Other,Bachelor's,17.83843056254663,Pop,Taylor Swift,Friend,Canada
5903,28,Male,PhD,26.552053454752034,Jazz,Louis Armstrong,Search,India
5904,62,Female,Some college,16.287269367062322,Rock,Foo Fighters,Social Media,Brazil
5905,43,Male,High school,23.41163102136785,Pop,Adele,Concert,India
5906,26,Other,Bachelor's,17.36757267235128,Rock,Coldplay,Playlist,India
5907,64,Male,Some college,13.01965756901578,Pop,Billie Eilish,Playlist,Brazil
5908,29,Female,Some college,23.486001247548586,Rock,Queen,Search,UK
5909,68,Other,Some college,19.36710274998615,Rock,Imagine Dragons,Radio,Australia
5910,53,Female,PhD,13.559010996656209,Jazz,Louis Armstrong,Social Media,Mexico
5911,58,Other,High school,15.2040957392134,Rock,Green Day,Radio,Canada
5912,24,Female,PhD,23.335232165889362,Country,Dan + Shay,Friend,India
5913,47,Female,Some college,15.180813283797224,Pop,Selena Gomez,Playlist,Canada
5914,30,Female,PhD,22.05945966057575,Jazz,Miles Davis,Search,UK
5915,19,Male,Master's,27.260085684515953,Electronic,Calvin Harris,Playlist,Germany
5916,37,Other,PhD,21.374218700316266,Indie,Arctic Monkeys,Friend,Germany
5917,42,Female,Master's,13.819677438396486,Rock,AC/DC,Social Media,Brazil
5918,42,Female,High school,21.71604152342742,Rock,Queen,Radio,UK
5919,15,Other,Bachelor's,10.580814797083786,Pop,Lauv,Radio,India
5920,24,Female,Some college,25.26996195458937,Rock,Linkin Park,Friend,France
5921,59,Female,High school,13.960558130970766,Rock,Foo Fighters,Search,India
5922,53,Male,High school,18.497514162453772,Pop,Billie Eilish,Radio,Germany
5923,30,Female,Bachelor's,26.914702851190466,Rock,Imagine Dragons,Friend,Australia
5924,52,Other,Some college,19.452528577421415,Rock,AC/DC,Radio,France
5925,22,Male,PhD,24.745994981508595,Jazz,Nina Simone,Social Media,Germany
5926,56,Male,High school,17.773949843623285,Pop,Lauv,Playlist,France
5927,39,Male,High school,30.461810442412737,Hip-hop,Eminem,Playlist,Mexico
5928,33,Male,PhD,28.96254587733545,Pop,Dua Lipa,Social Media,Mexico
5929,17,Male,Bachelor's,19.887102493494982,Rock,Nirvana,Social Media,Germany
5930,55,Male,Bachelor's,14.344036795038425,Electronic,Calvin Harris,Playlist,Germany
5931,15,Female,Bachelor's,10.190330829723464,Rock,AC/DC,Friend,Japan
5932,65,Female,High school,5.793877725087281,Pop,Ariana Grande,Radio,India
5933,52,Male,Master's,22.048246224551022,Pop,Selena Gomez,Radio,Australia
5934,32,Other,PhD,27.4389713650093,Indie,Foster The People,Search,India
5935,65,Female,Some college,18.264346052061843,Pop,Taylor Swift,Search,India
5936,20,Male,Master's,31.738152929956556,Electronic,Marshmello,Playlist,India
5937,44,Other,High school,20.352766060221608,Pop,Justin Bieber,Friend,India
5938,45,Other,High school,18.541300204640972,Rock,AC/DC,Social Media,India
5939,17,Other,PhD,21.55225071844361,Indie,Tame Impala,Radio,USA
5940,65,Male,High school,13.028257210746277,Pop,Taylor Swift,Social Media,Germany
5941,40,Other,Master's,22.671932231486124,Electronic,David Guetta,Friend,Australia
5942,37,Female,Master's,23.148943690890007,Rock,Linkin Park,Friend,Germany
5943,55,Female,Some college,15.373733976676467,Pop,Justin Bieber,Playlist,Japan
5944,68,Other,High school,17.99485351016463,Rock,Nirvana,Radio,Japan
5945,21,Female,Some college,24.65002217301038,Pop,Billie Eilish,Search,Australia
5946,57,Male,Some college,18.393488598970617,Pop,Ed Sheeran,Concert,USA
5947,66,Male,Some college,9.686073079737596,Pop,Maroon 5,Social Media,USA
5948,39,Male,PhD,20.781671305584418,Indie,Foster The People,Playlist,Australia
5949,51,Other,Some college,11.574406766499251,Pop,Maroon 5,Playlist,USA
5950,40,Other,Some college,23.019272769645525,Pop,Justin Bieber,Radio,USA
5951,47,Other,High school,26.16274798778787,Pop,Billie Eilish,Radio,India
5952,56,Female,High school,12.684467564502368,Rock,Foo Fighters,Concert,Brazil
5953,25,Female,Bachelor's,12.611824659574527,Pop,Billie Eilish,Playlist,Brazil
5954,60,Male,Some college,16.282760860644764,Rock,Coldplay,Concert,France
5955,21,Female,Bachelor's,27.985358637056784,Rock,Nirvana,Playlist,Canada
5956,53,Male,PhD,19.053662268910184,Indie,Vampire Weekend,Concert,UK
5957,69,Female,Some college,16.317309381429297,Pop,Selena Gomez,Playlist,Canada
5958,58,Male,Some college,14.686715350247628,Pop,Dua Lipa,Search,Germany
5959,45,Female,Some college,11.869717790790467,Rock,Linkin Park,Playlist,France
5960,13,Other,Some college,17.39463611624112,Rock,Green Day,Concert,Mexico
5961,60,Other,High school,18.59679516012119,Pop,Taylor Swift,Friend,UK
5962,30,Female,Master's,26.055554117301316,Electronic,David Guetta,Social Media,USA
5963,25,Female,PhD,22.368852103576735,Classical,Johannes Brahms,Search,Canada
5964,29,Other,Some college,28.695966667455515,Rock,Imagine Dragons,Search,Canada
5965,66,Female,High school,11.706139753270858,Pop,Adele,Search,France
5966,69,Male,Some college,18.11449480424665,Rock,Coldplay,Friend,Brazil
5967,24,Female,Bachelor's,28.93536252637664,Electronic,David Guetta,Search,Canada
5968,28,Male,Some college,17.82156877953501,Pop,Ariana Grande,Social Media,Mexico
5969,41,Other,Some college,12.386395369319409,Electronic,Calvin Harris,Playlist,Japan
5970,64,Male,High school,13.266815344506307,Rock,Coldplay,Search,Australia
5971,13,Male,Master's,11.161738998518214,Rock,Linkin Park,Playlist,France
5972,59,Other,High school,14.584676904277211,Rock,Imagine Dragons,Friend,Canada
5973,41,Other,Some college,16.26388003472747,Pop,Ed Sheeran,Radio,UK
5974,49,Male,Some college,20.672034232078552,Pop,Olivia Rodrigo,Search,India
5975,31,Female,Bachelor's,24.76610061617412,Electronic,David Guetta,Friend,Mexico
5976,30,Female,Master's,35.19240028316195,Pop,Taylor Swift,Friend,Australia
5977,38,Other,Bachelor's,15.787126343238544,Pop,Lauv,Concert,Australia
5978,53,Female,Some college,23.734504193109313,Pop,Rita Ora,Concert,France
5979,38,Female,Some college,23.95977674693294,Rock,Foo Fighters,Playlist,Canada
5980,17,Male,PhD,24.119653864715385,Classical,Tchaikovsky,Social Media,Mexico
5981,23,Male,Bachelor's,29.53609251394562,Rock,Queen,Concert,UK
5982,46,Male,Some college,15.316282101140867,Pop,Ariana Grande,Search,Japan
5983,35,Female,High school,15.079641245627666,Rock,Foo Fighters,Concert,Mexico
5984,46,Male,Master's,19.86522491493076,Electronic,David Guetta,Radio,Japan
5985,59,Female,High school,13.793998306107103,Rock,Linkin Park,Concert,UK
5986,31,Other,High school,30.68767721398104,Rock,Imagine Dragons,Friend,Australia
5987,48,Female,Some college,20.639922597747585,Rock,Imagine Dragons,Search,Canada
5988,61,Other,Some college,16.062038987505325,Pop,Taylor Swift,Search,Japan
5989,33,Male,Some college,24.018079888478518,Rock,Queen,Radio,USA
5990,18,Male,Some college,24.93975760017352,Rock,Queen,Radio,Japan
5991,48,Other,Master's,18.5202547691847,Electronic,Calvin Harris,Search,UK
5992,60,Male,High school,15.013378024805897,Pop,Selena Gomez,Concert,Japan
5993,26,Other,Bachelor's,24.847926114084146,Electronic,Marshmello,Radio,India
5994,53,Other,Master's,20.417825096013964,Electronic,David Guetta,Playlist,Japan
5995,52,Male,Some college,16.534950152534805,Rock,Linkin Park,Concert,Mexico
5996,43,Male,High school,16.11071042420089,Rock,AC/DC,Search,UK
5997,24,Male,Bachelor's,22.644424497378424,Electronic,David Guetta,Friend,France
5998,21,Female,Bachelor's,37.079168812969336,Rock,Imagine Dragons,Friend,Mexico
5999,39,Female,High school,15.695883121413484,Pop,Rita Ora,Radio,UK
6000,53,Other,Some college,17.846529388597634,Pop,Ed Sheeran,Search,France
6001,44,Female,Some college,23.122320661051404,Rock,Linkin Park,Concert,Brazil
6002,39,Female,Master's,19.290568727226045,Electronic,David Guetta,Friend,India
6003,63,Female,Some college,12.4345035523281,Rock,Green Day,Concert,USA
6004,50,Female,PhD,20.63858252060374,Indie,The Neighbourhood,Radio,France
6005,32,Female,Some college,24.007728343534065,Pop,Lauv,Friend,Australia
6006,68,Male,Some college,20.592896917443458,Pop,Britney Spears,Search,Australia
6007,44,Other,Bachelor's,24.428940677020808,Electronic,Avicii,Friend,Canada
6008,19,Female,High school,29.12863841480435,Rock,Green Day,Playlist,Japan
6009,64,Male,Some college,19.21544252354704,Pop,Billie Eilish,Friend,Japan
6010,50,Female,High school,21.13803890691394,Rock,Nirvana,Radio,Brazil
6011,24,Male,Bachelor's,22.550246999189124,Pop,Selena Gomez,Radio,Australia
6012,28,Male,PhD,22.600991720715484,Jazz,Herbie Hancock,Concert,Canada
6013,57,Female,High school,20.489019786558927,Rock,Queen,Social Media,Germany
6014,66,Male,PhD,10.60756700228448,Hip-hop,Post Malone,Social Media,Mexico
6015,17,Male,Bachelor's,14.385351629621185,Electronic,Tiësto,Friend,Australia
6016,48,Male,Bachelor's,10.842941590378736,Electronic,Avicii,Radio,France
6017,63,Other,High school,9.475799341806251,Pop,Rita Ora,Concert,Brazil
6018,30,Female,Some college,20.291657862949187,Jazz,Herbie Hancock,Search,USA
6019,57,Other,High school,8.898672103770792,Rock,Nirvana,Search,France
6020,38,Female,Bachelor's,17.60389573556261,Pop,Maroon 5,Concert,Germany
6021,67,Female,Some college,21.075182093299127,Rock,Coldplay,Social Media,Japan
6022,25,Female,Master's,24.017326031335884,Electronic,Tiësto,Search,Canada
6023,13,Female,High school,16.980297971176164,Pop,Britney Spears,Radio,UK
6024,45,Male,Bachelor's,9.46038864159788,Rock,Green Day,Playlist,India
6025,19,Female,Bachelor's,29.176170045024136,Pop,Olivia Rodrigo,Social Media,Germany
6026,48,Male,Some college,22.274615893238547,Rock,Linkin Park,Radio,France
6027,54,Male,Some college,24.263468014437116,Pop,Maroon 5,Concert,USA
6028,53,Male,Some college,13.771858238158433,Pop,Dua Lipa,Playlist,Australia
6029,32,Female,High school,15.224943741471511,Pop,Billie Eilish,Radio,Japan
6030,48,Male,Bachelor's,13.684031558670199,Rock,Queen,Search,India
6031,42,Male,Master's,19.20850626208617,Pop,Olivia Rodrigo,Friend,Mexico
6032,55,Other,High school,20.943378309324245,Rock,Foo Fighters,Search,Germany
6033,36,Other,High school,13.792263505414756,Rock,Nirvana,Friend,USA
6034,38,Male,Master's,22.501732574558098,Pop,Maroon 5,Playlist,UK
6035,33,Female,Master's,17.646731261444785,Rock,Foo Fighters,Friend,Australia
6036,57,Male,Some college,15.57752882016514,Rock,Nirvana,Social Media,Canada
6037,21,Female,Master's,22.975879683186488,Pop,Lauv,Friend,India
6038,51,Other,PhD,18.210397880560702,Jazz,John Coltrane,Friend,India
6039,35,Male,Some college,8.493628271915863,Pop,Billie Eilish,Playlist,Mexico
6040,52,Other,Some college,13.447614486686687,Pop,Britney Spears,Friend,Germany
6041,63,Male,Bachelor's,12.646487184856248,Pop,Taylor Swift,Search,India
6042,66,Female,PhD,12.580010485149575,Classical,Hans Zimmer,Radio,Germany
6043,28,Female,Some college,17.66371219118684,Pop,Olivia Rodrigo,Friend,USA
6044,17,Female,Master's,23.615664917358462,Rock,Imagine Dragons,Friend,Japan
6045,24,Female,Bachelor's,18.690731049190674,Pop,Lauv,Friend,USA
6046,39,Other,High school,28.50123588964919,Rock,Nirvana,Radio,Mexico
6047,24,Other,PhD,20.894130195474233,Hip-hop,Post Malone,Concert,France
6048,39,Female,Master's,20.461428788205257,Pop,Taylor Swift,Playlist,France
6049,25,Female,Some college,29.269742438701165,Pop,Lauv,Search,USA
6050,41,Female,Some college,23.693364035134138,Rock,Green Day,Search,India
6051,13,Other,High school,12.813984528268733,Pop,Selena Gomez,Search,USA
6052,18,Other,PhD,19.88800708917419,Indie,Tame Impala,Playlist,Japan
6053,51,Male,High school,21.216615635005905,Rock,Linkin Park,Social Media,Australia
6054,26,Other,PhD,27.670371812631974,Indie,The Neighbourhood,Social Media,India
6055,35,Female,Some college,9.676645543447343,Rock,Linkin Park,Concert,Mexico
6056,37,Male,Some college,22.212218064598492,Pop,Maroon 5,Radio,France
6057,39,Male,Some college,24.078113783307803,Pop,Ariana Grande,Social Media,Australia
6058,18,Male,PhD,24.826744753317616,Jazz,Miles Davis,Radio,France
6059,31,Male,Some college,30.175047312459473,Pop,Ed Sheeran,Radio,Brazil
6060,57,Male,Some college,17.731648555904485,Pop,Maroon 5,Search,Brazil
